,puntuacion_imdb,direccion,guion,argumento,duracion,titulo, anio
2103,5.6,Mika Kaurismäki,"['Eike Goreczka', 'Mika Kaurism', 'Ulrich Meyszies']",A road movie based on the Greek story of Orpheus and Eurydice...,105,honey baby,2004
2104,7.8,Farhan Akhtar,"['Javed Akhtar', 'Karan Kashyap', 'Karan Vishwanath Kashyap']","An aimless, jobless, irresponsible grown man joins the army and matures into a battlefield hero.",186,lakshya,2004
2105,,,,,,zivot je cudo,2004
2106,,,,,,wicker park,2004
2107,4.8,Frank Pierson,"['Norman Steinberg', 'Richard Christian Matheson']","Televangelist Bobby Paradise ""saw God"" in some space debris when he was returning to Earth as an astronaut. Or at least he was convinced he did by his wife, a Cape Canaveral groupie at the time Bobby was with NASA. Now they have built up an extensive TV empire. When the government investigates their proposal to merge with a somewhat tarnished mogul, skeletons in the P... Leer todo",93,paradise,2004
2108,7.8,Ahmet Uluçay,Ahmet Uluçay,"In his award-winning debut feature film, director Ahmet Ulucay portrays the innocence of childhood and the lure of the cinema for two teens in a small Turkish village. Working for a watermelon seller by day, Remet spends his evenings trying to rebuild a film projector with his friend Mehmet. Both have big dreams to be famous film directors one day.",97,karpuz kabugundan gemiler yapmak,2004
2109,4.7,Damian Chapa,"['Troy Barker', 'Damian Chapa', 'Carlton Holder']","In the streets of East Los Angeles, Manny is a formidable drug dealer. Impressed by his extravagant lifestyle and prowess, his young son Kilo yearns to follow in his footsteps. Kilo resolves to learn how to prosper in the drug world, and his new life as a dealer begins. Starting off small, dealing to the high school and college market, Kilo discovers that the drug bus... Leer todo",128,el padrino,2004
2110,,,,,,a different loyalty,2004
2111,,,,,,was nützt die liebe in gedanken,2004
2112,4.5,Ruud van Hemert,Mischa Alexander,Thijs uses the money he's offered to organize his best mate Ben's wedding to finance his own restaurant.,95,feestje,2004
2113,,,,,,man on fire,2004
2114,5.8,Eric Small,Eric Small,The Dust Factory is an adventure about the love and friendship between two teenagers who help each other through a difficult time in their lives.,99,the dust factory,2004
2115,6.9,Cláudio Torres,"['Jo Emanuel', 'Carneiro Elena', 'Soarez Cl Torres']","Célio Rocha believes he was assigned by God Himself a difficult mission: to persuade his childhood friend Otávio Sabóia, a corrupt entrepeneur in the construction business, to give away all his possessions to the poor.",100,redentor,2004
2116,,,,,,non ti muovere,2004
2117,5.6,Steve Suissa,"['Daniel Cohen', 'Daniel Goldenberg', 'Steve Suissa']","When a famous American film director, Rudolph Grichenberg, comes to Paris to cast a Yiddish version of 'The Merchant of Venice,' Maurice Kurtz and his friends try out for the role of Shylock. Thinking he has finally been cast in an important film role after years of obscurity, Maurice rushes home to tell his beloved wife, Perla. Later, Maurice discovers the part has g... Leer todo",89,le grand rôle,2004
2118,4.8,Jorge Dyszel,"['Audry Guti', 'Alea Jorge Dyszel']","Tony is a Cuban-American Metals trader. Tony travels to Cuba. This journey also becomes a discovery of his own Cuban roots. Tony finds the beautiful Mariana whom he presumed had died at sea, and she awakens in him his true destiny.",95,"...en fin, el mar",2004
2119,6.0,Dominique Cabrera,"['Dominique Cabrera', 'Antoine Montperrin']","Set in the summer of 1942 during WWII, the film traces the trajectory of simple people thrown into extraordinary lives, revealing the heart-warming flame of hope and humanity that endures, even in times of war and dispair. As young Julien, his family and a group of friends traverse the French countryside after fleeing the institution they called home, Julien must deal... Leer todo",110,folle embellie,2004
2120,,,,,,face of terror,2004
2121,5.4,"['Greg Carter', 'Derrick D', 'Reck Dixon']","['Derrick D', 'Reck Dixon', 'Keith Kjornes']","The streets are lined with cash and the only way to get it from the gangsters is to steal without hesitation and gun for your life like there's no tomorrow -- and when the bullets finish blazing, only the illest will be left standing.",98,survival of the illest,2004
2122,4.0,"['Linda Voorhees', 'Bess Wiley']",Linda Voorhees,"The film is about a boy who locks himself in the bathroom to work out math equations on the shower wall. The boy has obsessive compulsive parents. The boy is obsessed with a cheerleader named Lacy, who lives across the street from.",83,raising genius,2004
2123,,,,,,the punisher,2004
2124,5.6,Giovanni Fago,"['Marilisa Cal', 'Massimo Felisatti']",-,-,pontormo,2004
2125,,,,,,if only,2004
2126,,,,,,kärlekens språk 2000,2004
2127,5.6,Giovanni Fago,"['Marilisa Cal', 'Massimo Felisatti']",-,-,de kus,2004
2128,7.1,Jesse Kobayashi,Jesse Kobayashi,A Japanese-American father and son must confront their contrasting views of America within the anti-Japanese climate of a World War II American internment camp.,-,worlds apart,2004
2129,6.3,Zeka Laplaine,Zeka Laplaine,"While on their honeymoon in Africa, a young French couple gets sidetracked by a series of odd events and swept up in the fervor of a coming election.",75,le jardin de papa,2004
2130,7.1,"['Juan Pablo', 'Rebella Pablo Stoll']","['Pablo Stoll', 'Juan Pablo', 'Rebella Gonzalo Delgado']",-,-,whisky,2004
2131,4.1,Dave Silver,Dave Silver,"A woman returns home to have a baby and witnesses an environmental accident involving genetically modified crop of corn. Doubted by the community, she questions her own sanity as she tries to discover what's happening.",97,corn,2004
2132,,,,,,troy,2004
2133,6.5,['C B Smith'],['C B Smith'],"Anthology of four unrelated stories set around four different couples in New York City coming to terms with their lives six months after the September 11, 2001 terrorist attacks.",80,love rome,2004
2134,-,-,-,Reparto principal,-,saved!,2004
2135,,,,,,the notebook,2004
2136,-,-,-,Reparto principal,-,the clearing,2004
2137,8.3,-,Richard Brenner,-,-,garden state,2004
2138,5.2,Daniel Colas,Daniel Colas,"A city falls asleep. A prison escapee haunts the streets. While the mainstream media spread the news, the main stakeholders worry, are moved or revel in this escape. For one night, destinies will cross, souls be revealed, men will die.",105,nuit noire,2004
2139,4.9,"['Varja Mocnik', 'Boris Petkovic', 'Hanna Antonina', 'Wojcik Slak']","['Varja Mocnik', 'Boris Petkovic', 'Hanna Antonina', 'Wojcik Slak']","L.V. Strocki is a traveling film projectionist in the best years. He is a representative of the first generation who watched partisan films, lived to see the invasion of the television and ended up among vampires. In the coastal region town he is preparing a film projection on the town square and a television team is making a documentary about this event. During the f... Leer todo",71,desperado tonic,2004
2140,6.9,Miha Hocevar,"['Miha Hocevar', 'Ozren Kebo']","Sani, a boy in puberty, and his elder brother Amir spend their summer holidays as usual in Slovenia to visit his uncle and his wife. The summer is beautiful, long and hot. Sani enjoys meeting new people, he likes the girls and the carefree fun. However, he does not realize that this is more than a vacation, namely, that he would stay in Slovenia. When he finds out abo... Leer todo",96,na planincah,2004
2141,,,,,,the passion of the christ,2004
2142,,,,,,godsend,2004
2143,7.2,Janez Burger,"['Janez Burger', 'Ana Lasic']","A successful stage director plans to put on an outdoor production of a previously unknown play by a famous writer, but is haunted by his past in the form of the actors and crew with whom he has to work.",99,rusevine,2004
2144,5.5,Malcolm Needs,Malcolm Needs,A man who ran a brutal gang in the 1960s.,95,charlie,2004
2145,,,,,,barbershop 2: back in business,2004
2146,5.9,Guy Ferland,"['Kate Gunzinger', 'Peter Sagal', 'Boaz Yakin']",-,86,dirty dancing 2,2004
2147,7.7,Miles Roston,Miles Roston,"14 Million Dreams tells the stories of 5 orphans of AIDS in Kenya and Malawi, from the difficulties they faced to their fantasies of the future.",52,14 million dreams,2004
2148,,,,,,birth,2004
2149,6.8,Mark Milgard,"['Mark Milgard', 'Robbie C', 'Williamson Richard Murphy']","In a small town of rolling fields and endless skies, isolated 16 year old Mason lives in a world where families exist in fragmented silence and love seems to have gone missing. Then Mason meets Danny, a sensitive and troubled girl, and their tender bond is soon tested after a fatal accident and a series of complications takes Mason away for something he didn't do. Upo... Leer todo",94,dandelion,2004
2150,6.7,Kenan Kilic,"['Reinhard Jud', 'Kenan Kilic']",-,65,nachtreise,2004
2151,,,,,,the rocket post,2004
2152,,,,,,being julia,2004
2153,5.8,Steven Lovy,"['Robert Lovy', 'Steven Lovy']","A young Los Angeles club DJ, caught between the wishes of his overbearing father and his dreams of musical freedom, uncovers danger, music, a dark family secret and the girl of his dreams, while navigating the sexy and often dangerous streets of Budapest's famous night life.",97,mix,2004
2154,5.6,Jerry Jameson,Toby Lynch,"A clean family movie of action, humor, and love. Pilot Dan's mission: rescue a woman working a jungle clinic in midst of warfare. She and another are willing to sacrifice their lives for villagers. A daring rescue results in a changed life. Planes, helicopter, explosions, and Samaritan's Purse are elements.",83,last flight out,2004
2155,,,,,,the aviator,2004
2156,7.3,Graeme Harper,-,British children help a young refugee boy by hiding him from the authorities.,107,the face at the window,2004
2157,5.7,Paul Abascal,Forry Smith,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,-,paparazzi,2004
2158,,,,,,two brothers,2004
2159,6.0,Joseph Ardery,"['Joseph Ardery', 'Manuel De', 'Seixas Correa']","A coming of age story following one summer in the lives of three friends in Louisville, KY.",96,peoples,2004
2160,,,,,,head in the clouds,2004
2161,,,,,,eternal sunshine of the spotless mind,2004
2162,4.1,Carl Colpaert,"['Carl Colpaert', 'Lisa Larrivee']","In Topanga Canyon, in a beautiful but sparely appointed house, Jean Mackenzie feels like she's suffocating in her marriage to Paul, a tightly-wound architect. ""I love you, it's us I don't like,"" she says to him as she embarks on an affair with Paul's opposite: a burly slacker named Viggo who lives in a trailer that has no bathroom. During the affair, she stays at Vigg... Leer todo",99,the affair,2004
2163,,,,,,mathilde,2004
2164,5.7,Robert Salis,"['Robert Salis', 'Jean Marie Besset']","Paul and Agnes have been going out for quite a while and Agnes is shocked to learn that he'd rather live with two roommates on campus than move in with her. As soon as he meets one of his roommates, Louis-Anault, Paul's behavior changes - he is attracted to Louis without realizing so himself. Agnes, on the other hand, gets quite jealous and offers a bet: Whoever gets ... Leer todo",110,grande école,2004
2165,,,,,,mr. 3000,2004
2166,,,,,,the gunman,2004
2167,5.8,Reverge Anselmo,Reverge Anselmo,-,97,stateside,2004
2168,6.6,['Kevin Asher Green'],['Kevin Asher Green'],-,80,homework,2004
2169,7.2,Tomas Alfredson,"['Tomas Alfredson', 'Robert Gustafsson', 'Jonas Inde']","An eccentric millionaire dies at a manor in Dalarna in Sweden, leaving behind three sons and a mistress. One of four parallel stories about parents and children. Four sides of Sweden. Four shades of brown.",192,fyra nyanser av brunt,2004
2170,6.4,['Harry A Davis'],"['Jack Haigis', 'Greg Pak', 'Harry A Davis']","A defense attorney in Detroit, desperate to leave his career behind, is begged by his sister to represent her boyfriend, the alleged leader of the city's most notorious gang, MVP.",88,joy road,2004
2171,2.9,Minna Virtanen,"['Lara Moon', 'Minna Virtanen', 'Leena Lehtolainen']","Jonna, successful ad executive with husband Niklas and two small children, leads a double life. She is constantly on the lookout for quick casual sex. When she meets Aleksi, things start going awry in her personal and professional life.",99,levottomat 3 - kun mikään ei riitä,2004
