puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Libby Brien,"['Libby Brien', 'Irma S. Chambers']",A Soldier Mom explains the reason for war utilizing the immediate surroundings and her child's imagination.,7,Drama,don't close your blinds!,don't close your blinds!
6.2,Todd Holland,Scotch Ellis Loring,"After ten years together, Kent and Jax can read each other like open books. Then Jax's mother dies and he steals her wig three days before she is to be buried in it. Jax shows no regard for the fact that his theft alienates his sister, terrifies his husband, and alarms their friends. And just when Kent believes the whole WIG incident couldn't get any hairier... Jax st... Leer todo",20,Drama,wig,wig
7.4,Levi Agee,Levi Agee,A young boy is confronted with recent tragedy of his older brother's unsuccessful suicide attempt.,15,Drama,what happened to my brother,what happened to my brother
8.3,Bret Wood,Bret Wood,"To evade the psychological cruelty of her disabled husband, a woman arranges a tryst for him and a 'dancer' at a cheap motel.",17,Drama,the other half,the other half
-,David Brame Jr.,David Brame Jr.,"Todd is struggling with his identity. He and his wife, Nancy, are recently married and deeply in love. When Nancy becomes pregnant, Todd's mind begins to wander. He is wary because he is adopted and fears that this will affect his future with Nancy. He must confront his internal fears in order to secure a life with Nancy. Todd looks to his parents for advice, but they... Leer todo",22,Drama,the prayed for,the prayed for
-,Alexander Morris,Alexander Morris,-,9,Drama,henry is dead,henry is dead
8.1,Konstantinos Frangopoulos,"['Ryan Baxter', 'Conn Iggulden']",-,30,Drama,blackwater,blackwater
-,Nika Belianina,Nika Belianina,"She moved from Russia to Canada years ago with her son. Now she is old, yet she still misses her home. In her letters to a friend, Jenny shares her sweet memories of their past life and masks the miseries she has to deal with in the present. Her now grown-up son isn't a nice little kid anymore, but an abusive alcoholic.",7,Drama,jenny,jenny
-,"['Matthias Egger', 'J. Wallace Parker']",J. Wallace Parker,This fictional biography of an airplane boarding pass chronicles its creation in an airplane terminal and subsequent life inside a passenger's carry-on bag.,-,Drama,the boarding ticket,the boarding ticket
5.6,Ryoji Kure,"['Ryoji Kure', 'Dominique Schilling']","An aspiring actor takes his teacher's advice too seriously, with disastrous consequences for his love-life.",11,Drama,a black lie,a black lie
7.3,Mo Abersheid,Mo Abersheid,"Cursed Opportunities is a psychological thriller that explores the hidden secrets and fantasies of three daughters and father living together in a secluded retreat. These secrets are revealed with devastating results. With an underlying sense of dread, Cursed Opportunities delves deep into the abused psyche.",20,Drama,cursed opportunities,cursed opportunities
9.0,Jerry Collom,Jerry Collom,"Crack addiction tosses JT out of his comfort zone into the shadows of the city. Mickey, a veteran street hustler, takes him as his apprentice, teaching him the tricks of the trade. Innocence shredded, JT is never sure if those he encounters are friends, predators or prey. The alliances he chooses could lead him home or swallow him whole. Drug addiction sucks a vulnera... Leer todo",38,Drama,apprentice,apprentice
7.3,Steve Looker,Gary Looker,"A short drama about a gang of lads that break into a warehouse and find themselves catapulted into a life or death situation, forcing a security guard to put past guilt into good use.",11,Drama,sacrifice,sacrifice
-,Josiah Signor,Josiah Signor,-,11,Drama,sequoia blue,sequoia blue
-,Lonnie Schuyler,Lewayne L. White,"Martin Chapman, a known serial pedophile, escaped justice. Metro Police Detective Leyla Reynolds wants to put him away, and is willing to bend the rules to do it. Reynolds fixates on this pursuit, and, aided by her partner, Jack Davis starts down the slippery slope toward committing a criminal act herself. When a brutal assault on a friend of Reynolds leaves the girl ... Leer todo",12,Drama,drop gun,drop gun
5.6,J Blakeson,J Blakeson,"Frustrated and desperate, Danny pays another man to provide him with some very intimate and personal services.",12,Drama,the appointment,the appointment
8.4,Jason Eric Perlman,Jason Eric Perlman,"In a world where sex is as easy as turning on a laptop, Greg Whitkin can't get enough. To his colleagues, Greg is an upright architect coping remarkably well with the unexpected death of his wife. But to the countless Internet porn sites and paid escorts he retreats to every night, Greg is an addict. The only teenage girl Greg wants nothing to do with is his own stepd... Leer todo",29,Drama,parasite,parasite
-,Tom Donahue,Heather Gornall,A woman is haunted by her past as she anticipates a doctor's appointment that will change her life.,9,Drama,waiting room,waiting room
7.9,Kate Hackett,Kate Hackett,"1880s California. Estella is obsessed with the idea that she can see and speak with her fiancée, Stephen, who died several years before. But when the arrogant and opium addicted hypnotist Daniel appears on the scene, he unexpectedly challenges Estella to question her commitment to a love that has long since died. It is a story set in the Old West but told from a uniqu... Leer todo",24,Drama,mesmerize me,mesmerize me
-,Bruce Smolanoff,"['Emilie Blythe Mc', 'Donald', 'Bruce Smolanoff']",-,15,Drama,my elena,my elena
-,"['Geoff Mc', 'Gee']","['B.C. Cook', 'Geoff Mc', 'Gee', ""Thomas O'Brian""]","Tells the story of a depressed photographer that gets back together with his ex girlfriend, who is a model, for one last photo shoot!",12,Drama,beautiful exposure,beautiful exposure
-,Louiza Vick,"['Evan Kilgore', 'Louiza Vick']","Under A Spell is a story about Hunter Klein, chauvinistic businessman realizing that his presumptuous personality has lead him to unjust accusations and a loss of a daughter he never knew about, until his encounter with a gypsy. Devised in a magical realism genre, the story poses the question: ""What have we lost in a time of ignorance and prejudice?""",17,Drama,under a spell,under a spell
-,Michelle Chai,Michelle Chai,"A young couple takes their newly adopted son, Billy, on a picnic. But quality time turns into tragicomedy as Billy's idealism surprises them in a series of events involving a pet chameleon, a neglected girl, and Mom's umbrella.",15,Drama,the picnic,the picnic
-,Samuel M. Dabbs,Nick Torokvei,-,11,Drama,weight,weight
-,Kris Arnold,Kris Arnold,-,5,Drama,crosswalk,crosswalk
-,Víctor Manuel Casillas,V.M. Casillas,"Malaguena is an ambitious man eater femme fatale about to redeem who decides to steal a mysterious object from Rodrigo, one of her lovers. Martin is a valet parking worker hopelessly in love with her. One day, by chance, she looses the object which Martin finds along with a new hope to conquer her love.",34,Drama,malagüena,malagüena
-,Lin Qiu,Harry Chaskin,-,3,Drama,dog stories,dog stories
9.4,Zach C. Gray,"['Zach C. Gray', 'Erin Pennington']","After Ashley's dad tragically dies in Iraq, she's lost and afraid. Blinded by fear and lack of understanding, Ashley turns on Halima, a new asthmatic Muslim classmate. Through their struggle for security and identity, the girls discover how fear can destroy, and love can build.",14,Drama,last breath,last breath
-,Jeremy Helal,Jeremy Helal,"A man struggles to make sense of his chaotic life. Inside his world he doesn't know if anything is real, or is it merely a dream.",10,Drama,in dreams,in dreams
-,Lisa Miller,Lisa Miller,-,9,Drama,he's having a baby,he's having a baby
-,Eliza Hittman,-,"On a Reservation in Northern Nevada, a Pauite boy shoots an animal and must cover up the incident.",-,Drama,trickster,trickster
-,Sebastian Price,-,Based on the life of Harry Jumonji a NYC downtown skateboarder who has hard a struggling life with heroin addiction this is a day in his life.,14,Drama,skateboarding saved my life,skateboarding saved my life
7.8,Trevor White,"['Craig Dewey', 'John-Michael Gudger', 'Trevor White']","Kevin is an 18-year-old boy who has struggled with an addiction his entire life: an addiction to food. Now, with college ahead of him, Kevin wants to take control of his life and battle his obesity. Yet, it's hard to maintain a diet when temptation is literally everywhere you look.",15,Drama,day 21,day 21
-,Dennis Collins Johnson,"['Brian Belge', 'Michael Donahue', 'Dennis Collins Johnson']",An innocent man is accused of being a witch and sentenced to be burned at the stake.,14,Drama,devils minion,devils minion
-,Sean Barney,"['Sean Barney', 'Matthew Celia']",-,17,Drama,escaping houdini,escaping houdini
5.2,Kevin Barker,Kevin Barker,-,9,Drama,five fingers,five fingers
7.7,Will Schluter,Will Schluter,"Married to his high school sweetheart miles from his old junior high, Adam Tanner begins to question the small-town life when he meets Sadie, a beautiful and completely out of place young woman whose car has broken down on the side of a lonely road in Middletown, Pennsylvania. Discovering in Sadie an innocent allure and sense of adventure, Adam finds himself torn betw... Leer todo",23,Drama,middletown,middletown
-,Anupam Lahiri,Anupam Lahiri,"The film revolves around three terrorists who walk into a blind old lady's house after instrumenting a bomb blast. Highly relevant in current times, the film is a social commentary on how a current section of misguided youth are exploited under the guise of religion and made to serve the interests of divisive forces.",23,Drama,september 13th,september 13th
-,Paul Makkar,Paul Makkar,Two lovers meet in the forest.,10,Drama,shame,shame
6.4,Daniel Salinas,Daniel Salinas,Jake goes to the park everyday struggling for a reason to live. Today could be the day his struggle comes to an end.,15,Drama,a reason to live,a reason to live
-,Gonzalo Ladines,Gonzalo Ladines,-,9,Drama,do-min-go,do-min-go
-,Clay Hoadley,Clay Hoadley,-,9,Drama,restless,restless
-,James Alario,-,"Joshua, a renouned chef, is as difficult to work with as he is talented. One day, Sara, his unrequited love and the source of so much pain returns into his life. But why?",14,Drama,sara,sara
7.2,Mary Wickliffe,Mary Wickliffe,Here's Herbie is about teenage Mike trapped at home in the web of his mother's mental illness and Mike's meeting with Herbie whose own disability has been turned into a joyful life.,11,Drama,here's herbie,here's herbie
8.6,D.J. Holloway,"['D.J. Holloway', 'Sun Kim']",A homeless man preaches in front of a corporation as people start their work day. Will the seed of his message take root or fall by the side of the road?,20,Drama,pie & coffee,pie & coffee
