puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
6.1,M. Padmakumar,M. Padmakumar,"Solomon Joseph, a corrupt policeman, aids Ummachan in his narcotics business. However, things take a turn when he ends up accidentally killing his younger brother.",142,Accion,vargam,2006
6.5,Chao Wang,Chao Wang,A country schoolteacher reaching retirement comes to Wuhan in search of his only son. His dying wife has requested to see her boy one last time. He is met by his daughter Yanhong who works as an escort in a karaoke bar. Yanhong introduces him to a policeman who sympathizes with his plight and agrees to help him to find his son. The two quickly become friends. Yanhong ... Leer todo,88,Accion,jiang cheng xia ri,2006
3.7,Asshu Trikha,"['Tagore Almeida', 'Asshu Trikha', 'Sanjay Masoomm']",An odd orphan boy is forced to use his secret super powers when his new classmates bully him. A scientist abducts him to use the boy's powers for his own evil gains.,123,Accion,alag: he is different.... he is alone...,2006
3.5,Sachin Bajaj,"['Milap Zaveri', 'Tushar Hiranandani']","An archaeologist loses life to protect a map from a rival. In the journey to unlock the mysteries of the map, his two sons overcome death-defying obstacles.",128,Accion,naksha,2006
5.8,Vadim Shmelyov,"['Denis Karyshev', 'Vadim Shmelyov']","There will be an explosion exactly in 48 hours in Moscow. The information was provided by an agent who was killed this very second. All departments of special ops work on it, but the only hope is for recently organized independent team. They are a hacker girl who once broke thru Pentagon servers, a former special ops officer who enjoys speed and adrenalin, psychologis... Leer todo",110,Accion,obratnyy otschet,2006
6.5,Dennis Law,Dennis Law,"A young man learns the fighting techniques of Sanda from a coach. The two become best friends as the young man prepares to enter an underground tournament, competing against some of the top fighters of the world.",110,Accion,hak kuen,2006
4.0,Suresh Krishna,"['Hriday Dubey', 'Janak', 'Suresh Krishna']",A hot tempered young boy gets into fight wherever he sees injustice around him. His life comes down crashing after he lock horns with a dangerous thug.,125,Accion,rocky,2006
5.0,Jose 'Kaka' Balagtas,"['Allan Kristoper', 'Rod Santiago']","Daniel Giron (Mark Lapid) is an honest cop from the city who returns home to the province to aid his father in the latter's fight against illegal logging. But they find themselves up against the evil Don Valderos (Dick Israel), one of the most notorious and immoral illegal loggers in town, who also happens to be the father of Catherine (Christine Reyes), a woman he on... Leer todo",-,Accion,apoy sa dibdib ng samar,2006
5.8,V.V. Vinayak,"['Siva Akula', 'V.V. Vinayak']","Lakshmi (Venkatesh) a business tycoon hides a secret about his past in front of his brothers which leads to unexpected consequences. At the same time, villain allies with his brothers and make them turn against Lakshmi.",155,Accion,lakshmi,2006
8.0,Puri Jagannadh,Puri Jagannadh,A money-minded criminal has to deal with two rival gangs as well as an evil cop threatening his girlfriend.,164,Accion,pokiri,2006
5.9,Herman Yau,Herman Yau,A super cute Ninja works with her masterto protecta street musiciannamed Copy. Evil mastermindBrian suspects that Copy holds the key to opening a mysterious red box that contans jinrui that is a substance that cures any disease.,94,Accion,chung gik yan je,2006
4.2,P. Vasu,-,Subramania is sentenced to death for killing six policemen who were responsible for the murder of his father and sister. But officer Nandakumar decides to use his help to eradicate a terrorist group.,160,Accion,paramasivan,2006
6.2,Ho Choi,"['Ho Choi', 'Deok-won Yun']",A low-level drug pusher is pressured by a corrupt cop to help him catch a local drug lord.,117,Accion,sasaeng gyeoldan,2006
6.4,Dan Walechuk,Dan Walechuk,"The tale of five Internet geeks who become criminals after pornography is made illegal. The only thing that stands in their way is a gang of preppy, boy band wannabe posers who call themselves the Frontstreet Boys. Filmed entirely in the North End of Winnipeg, this film is low on production values but high in laughs.",85,Accion,geeksters,2006
7.6,Radu Muntean,"['Alexandru Baciu', 'Radu Muntean', 'Razvan Radulescu']","Out of enthusiasm, a Militia soldier abandons his platoon and decides to fight for the cause of the Revolution. His Lieutenant and the rest of the crew look for him during the confused night of 22-23 December 1989.",95,Accion,hîrtia va fi albastrã,2006
-,Mark Lewis,-,Four friends battle waves of looters when a savage riot breaks out in a neighboring city. Bullets will fly. Blood will be shed. Asses will be kicked. Will the price they have to pay be worth it?,80,Accion,chaos unlimited,2006
6.5,Soi Cheang,"['Matt Chow', 'Kam-Yuen Szeto', 'Melvin Li']",A Cambodian assassin finds himself on the run from Hong Kong police after completing his assignment.,109,Accion,gau ngao gau,2006
4.4,Miguel Ángel Lamata,"['Miguel Ángel Lamata', 'Miguel Ángel Aijón', 'Joaquín Górriz']",-,91,Accion,"isi & disi, alto voltaje",2006
5.4,Joel Lamangan,Roy Iglesias,"Jericho Rosales portrays Filipino boxer Manny Pacquiao as he struggles out of poverty to become a champion and national hero. Yet when the pressures of his sport, his personal life and the high expectations of his countrymen take their toll, he falls from grace. With the help of his wife (Bea Alonzo), will he be able to rise once more to be worthy of being called ""the... Leer todo",109,Accion,pacquiao: the movie,2006
7.3,Ha Yoo,"['Yoo Ha', 'Jeong Moon-Joo', 'Ha Yoo']",A small time thug collecting debts for the local triad is torn between his criminal aspirations and his devotion to family.,140,Accion,biyeolhan geori,2006
6.6,Ryu Seung-wan,"['Jung-min Kim', 'Won-jae Lee', 'Ryu Seung-wan']","After their childhood friend is murdered, a two-man martial arts army beats a path to the perp.",92,Accion,jjakpae,2006
6.4,"['Won Shin-yeon', 'Won Sin Yun']","['Won Shin-yeon', 'Won Sin Yun']","On a day trip through countryside, aspiring opera singer In-jeong flees to woods to escape advances of her lecherous professor and mentor, Yeong-sun.",115,Accion,guta-yubalja-deul,2006
8.2,Fred Carpenter,"['Paul Regina', 'Craig Weintraub', 'Thom Ross']","Ivy League student Nicolette Monroe learns about her estranged father and the sacrifices he took to make life better for her. Whenever money became an issue, Eddie Monroe did what he had to do to get it...even though it was against the law...and the mob.",100,Accion,eddie monroe,2006
6.1,Yûichi Abe,"['Daisuke Habara', 'Takeshi Konomi']","Twelve year old tennis prodigy, Ryoma Echizen attends the distinguished school of Seishun Academy Middle School with his eyes set on being on the regulars team of the tennis club, which the school is famous for.",111,Accion,tennis no oujisama,2006
6.0,Min-ho Cho,"['Min-ho Cho', 'Yeong-hwan Choi', 'Joon-il Lee']","Su-hyun wants to leave the syndicate and opens a small restaurant. Helping his life-long friend from an orphanage, he gets arrested for a murder that he didn't commit. To catch the real killer, he hurts himself in prison and is transported to the hospital. Sung-woo is a homicide detective. His wife has left him, and his son's life is in jeopardy. He can't afford to pa... Leer todo",118,Accion,gang-jeok,2006
4.5,Yi-Wen Chen,Yi-Wen Chen,-,102,Accion,shen you qing ren,2006
6.0,Antonio Roma,Mapa,-,-,Accion,ambiciona,2006
3.1,"['Ankush', 'Glen Barretto', 'Glenn']","['Glenn', 'Ankush', 'Girish Dhamija']","A doctor obsessed with new technology and science, decides to clone himself when he comes in contact with a sponsor.",155,Accion,jaane hoga kya,2006
4.2,George Butiri,-,"It's the 21st century, and we have discovered that we are not alone in the Universe. While terrorism runs wild in every country, an alien threat develops outside our world. A.C.E. (Alien Combat Element) fights a losing war, until a team of four find Anna, a young girl that may very well hold the key to winning the war.",100,Accion,crops,2006
7.5,"['Michael Arias', 'Hiroaki Andô']","['Anthony Weintraub', 'Taiyô Matsumoto', 'Michael Arias']",-,111,Accion,tekkon kinkurîto,2006
4.0,Ram Gopal Varma,"['Farhad Bhiwandiwala', 'Dev Kohli', 'Nitin Raikwar']","Sangli-based Shiva Kumar re-locates to Mumbai to live with his brother, Daksh; Bhabi, Manasi; and their son. He gets recruited as a Sub-Inspector with Mumbai Police, and Manasi hopes that he will accept Haftas like other police officers so that they can improve their standard of living. Instead, Shiva befriends a rebel journalist from Daily News Analysis (D.N.A.), San... Leer todo",160,Accion,shiva,2006
4.8,"['Hasnain Hyderabadwala', 'Raksha Mistry']","['Mahendra Jakhar', 'Sanjay Masoomm']",A cab driver finds himself held hostage by a hitman who forces him to drive through the roads of Dubai and help him kill his targets.,117,Accion,the killer,2006
-,Jess Lapid Jr.,Jess Lapid Jr.Henry Nadong,-,-,Accion,batas militar,2006
4.8,Trevor L. Smith,Trevor L. Smith,"Tired of being victims, four homeless kids band together to wipe crime from their streets but soon find themselves targeted by both an embarrassed police force and a vengeful warlord.",100,Accion,vigilantes,2006
7.7,Matt Goodman,"['Kern Konwiser', 'Kip Konwiser', 'Sean Mortimer']","Snowboard pioneer Jake Burton explains what it's like to live within the bubble of pro boarding in this documentary featuring footage of expert riders on and off the slopes, at home and during expeditions to the world's premier peaks.",89,Accion,for right or wrong,2006
5.6,Raj Babu,"['Udaykrishnan', 'Siby K. Thomas']",Vijay Krishnan seeks to exact revenge on those responsible for his family demise.,-,Accion,chess,2006
5.5,Harish Shankar,"['Kona Venkat', 'Harish Shankar']",A man takes revenge from two corrupt encounter specialist officers and a criminal lawyer for framing him as a maoist and for killing his wife and unborn child.,-,Accion,shock,2006
5.0,Gunasekhar,"['Gunasekhar', 'Gopalakrishna Paruchuri', 'Paruchuri Venkateswara Rao']","Siddharth strives to help flood victims and saves the relief material from falling into the wrong hands. This sets off a war between him and a corrupt politician, which leads to many twists and turns.",169,Accion,sainikudu,2006
6.5,"['Scott Beck', 'Bryan Woods']","['Scott Beck', 'Bryan Woods']","A bounty killer is hired to protect a bride-to-be in this contemporary Western. When secrets reveal the past, blood is shed and a deadly mystery unfolds.",-,Accion,the bride wore blood,2006
6.1,Sanjay D. Singh,"['Rahul Singh', 'Rahul Singh']","When Randhir's widow mother's remarriage belies the reform it stands for, he takes to the streets, getting involved in the liquor trade as a strong arm, making money and enemies with equal rapidity, yet hoping to give his mother a happy life someday. Guided by his close confidantes and his girlfriend, he finally achieves his goal and denounces violence. Just then, he ... Leer todo",145,Accion,kachchi sadak,2006
6.1,Shin'ya Tsukamoto,"['Hisakatsu Kuroki', ""Shin'ya Tsukamoto""]","Three people in Tokyo take a surreal voyage of self-discovery through memory and nightmares. ""O"" intends suicide while talking on a cell-phone with a stranger he meets on line who plans a simultaneous suicide. Events take a horrifying turn. Keiko Kirishima is a cool, seemingly emotionless police detective, brilliant but off-putting. She's faced with two mutilated corp... Leer todo",106,Accion,akumu tantei,2006
7.3,G.R. Claveria,"['G.R. Claveria', 'Alesha Noice']",Mockumentary about the first asian american adult entertainer and the turmoils that he encounters when he falls in love.,45,Accion,the erotic samurai,2006
3.2,Jomon,"['Sreenivasan', 'Jomon']","Bhargavan is a dangerous criminal who gets anxiety attacks that prevent him from attacking anyone. However, when he meets a psychiatrist, Shantharam, his life gets transformed while he treats him.",139,Accion,bhargavacharitham moonnam khandam,2006
7.2,Cheol-hie Park,Cheol-hie Park,"A mute hit-man vows to kill only the rude, and save up enough money for tongue surgery.",121,Accion,yeui-eomneun geotdeul,2006
7.7,S.S. Rajamouli,"['Vijayendra Prasad', 'S.S. Rajamouli', 'M. Rathnam']","A thief's life changes after he discovers a little girl who claims he is her father, and what follows is violence after a gang hunting for his lookalike closes in on him.",161,Accion,vikramarkudu,2006
4.2,Bhandit Thongdee,"['Bhandit Thongdee', 'Songsak Mongkolthong', 'Joe Wannapin']","After a brush with a strange substance, an average fireman transforms into something far greater than himself--the Mercury Man. Endowed with fantastic superpowers, he will now use his abilities to help conquer the forces of evil.",106,Accion,mercury man,2006
3.3,Toto Natividad,"['Jose N. Carreon', 'Lito Lapid', 'Ely Matawaran']","The father and sons triumvirate play three oppressed Filipinos during the Spanish regime-a cowardly farmer (Lito), a mentally challenged man (Mark), and a hunchback bellringer (Maynard). Because of their sufferings, they were blessed with powers to help their fellowmen.",-,Accion,tatlong baraha,2006
2.4,Gary Ugarek,Gary Ugarek,"In October 2008, a biochemical weapon explosion causes a freak chain of events and brings the dead back to life. It is up to five people to make a stand for survival against an ever growing army of the Living Dead.",72,Accion,deadlands: the rising,2006
