,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
694,7.0,Justin Lin,"['Simon Pegg', 'Doug Jung', 'Gene Roddenberry']",-,122,star trek: beyond,2016
695,7.6,Ryun Yu,"['Jeff Liu', 'Ryun Yu']","Jun Lee (Ryun Yu), dishonorably discharged from the Army, cannot keep his family fed and accepts a seedy mercenary job: Kidnap a rich guy, Paul (Jeff Liu) and convince him that they've taken him to North Korea, all the while keeping him in a hotel somewhere in the desert. Jun has an acute attack of conscience, and frees Paul, which he quickly regrets, when he learns t... Leer todo",80,the last tour,2016
696,7.8,Scott Rhodes,"['Scott Rhodes', 'Jerry Kokich', 'T.J. Glenn']","The evil T.H.E.Y. organization is out to stop ex T.H.E.M. agent, Sandra West. Can Superseven thwart Their, (T.H.E.Y.'s) master plan?",85,they call me superseven,2016
697,5.7,George Nolfi,"['Stephen J. Rivele', 'Christopher Wilkinson', 'Michael J. Dorgan']",-,95,birth of the dragon,2016
698,9.0,Tim Warren,-,"A documentary feature film that follows Darien EMS-Post 53, the only ambulance service for the town of Darien, CT. This organization covers one of the deadliest stretches of highway off of I-95 and is rated one of the top in the nation-volunteer or paid-and it's run and operated by high school students. Shot over the course of a year with an exclusive and intimate len... Leer todo",86,high school 911,2016
699,2.8,Brandy Berry,Brandy Berry,A new take on the classic story of a group of twenty-something kids' weekend of terror at the lake house.,83,freshwater,2016
700,5.3,Scott B. Hansen,"['Luke Albright', 'Gary Cairns']",Two young men journey across the USA to honor one's mother by spreading her ashes at the monuments she always dreamed of visiting.,100,monumental,2016
701,5.5,Jim Gillespie,Alexander Ignon,-,107,take down,2016
702,6.7,David Lowery,"['David Lowery', 'Toby Halbrooks', 'Malcolm Marmorstein']",-,102,peter en de draak,2016
703,5.0,Gurnam Marwa,Ranjeet S. Marwa,"When his family is killed before his very eyes, Arjun must protect the last thing that connects him to his family.",-,motherland,2016
704,5.9,Tim Story,"['Phil Hay', 'Matt Manfredi', 'Greg Coolidge']",-,102,ride along 2,2016
705,4.0,Michael Anderson,"['Michael Anderson', 'Chantelle De Carvalho', 'Nick Squire']","On the death of his father, Tim Webber returns to his childhood village in Somerset to find something sinister is disturbing the idyllic peace of the villagers.",90,the hatching,2016
706,-,Victor Goss,Victor Goss,"A family secret erupts into haunting, murder, and suicide when an estranged brother and sister go back to their hometown to solve their mother's cold case murder.",88,lets kill mommy,2016
707,6.5,Zack Snyder,"['Bob Kane', 'Bill Finger', 'Jerry Siegel']",-,151,batman v superman: dawn of justice,2016
708,5.6,Peter Billingsley,"['Andy Lieberman', 'Nick Thornborrow']",-,93,term life,2016
709,4.5,Marcus Shakesheff,"['Catherine Maher', 'Marcus Shakesheff']","Evan Reed is an ex M.I.6 agent who has become a mercenary for hire. Evan is hired by Cabinet Minister David Markham to steal files containing incriminating evidence linking the MP with weapons contractors. After the mission Markham loses his nerve and orders the kidnap of Evan's pregnant girlfriend Jess. Evan is forced to fight his way through agents, thugs and a smal... Leer todo",91,kamikaze,2016
710,8.5,Mary Healey Jamiel,-,"The story of Matthew Zarrella, a Rhode State Police Sergeant who rehabilitates ""pound dogs"" and turns them into Search & Rescue/Recovery Dogs. Through this film, audiences are exposed to a rare and intimate true story about Matthew, his dogs and his students, and they witness extraordinary moments as he trains them to find missing persons. From Matthew's video diaries... Leer todo",88,searchdog,2016
711,5.4,William Kaufman,Chad Law,A vengeful drifter takes up with a group of survivors in an abandoned police station during an apocalypse overrun by blood-hungry creatures.,105,daylight's end,2016
712,4.0,Tom Getty,Tom Getty,-,96,rising fear,2016
713,5.1,Eddie O'Keefe,"['Chris Hutton', ""Eddie O'Keefe""]",-,90,shangri-la suite,2016
714,4.5,Jesse O'Brien,Jesse O'Brien,"A tech is sprung from prison by a revolutionary leader who promises him an opportunity to save his father from a scheduled execution if he completes a data-stealing mission. But it goes awry, stranding him on a strange alien moon.",95,arrowhead,2016
715,6.3,Ariel Vromen,"['Douglas Cook', 'David Weisberg']",-,113,criminal,2016
716,5.1,Daniel Zirilli,"['Paul Dominic', 'Shawn Lock', 'Daniel Zirilli']",The girlfriend of a couple vacationing in Baja is kidnapped by a drug dealer who demands that her boyfriend smuggle back cocaine into the US or she will be killed.,92,crossing point,2016
717,7.1,Attila Till,Attila Till,"Two disabled teenagers looking for meaning in their lives, team up with a wheelchair hit-man.",103,tiszta szívvel,2016
718,-,Renn Reed,-,"A uniting and coming together, a joining of people, fighting along that road that led to the Hell that was supposedly paved with good intentions, but not.",45,lost angels united,2016
719,6.2,Ron Howard,"['Dan Brown', 'David Koepp']",-,121,inferno,2016
720,6.5,Scott K. Foley,"['Scott K. Foley', 'Josh Rosenberg']","Terrified of the changes around her, not-so-recent college grad Jessica searches for something--anything--that still feels familiar.",83,jessica,2016
721,5.1,Caleb Fortune,Caleb Fortune,"A three-perspective film that follows separate timelines and is dictated through cigarettes, meals, and journal entries.",101,forgotten in still frame,2016
722,-,Sioux Cloud,"['Alex Kruz', 'Natalya Lazareva']","A veteran of America's shadow wars around the world returns home to his family. Troubled by episodes of PTSD he loses his hold on day to day life, joining the ranks of the many invisible and homeless veterans inhabiting today's cities.",-,no name sam,2016
723,4.9,John Stockwell,"['Dimitri Logothetis', 'Jim Mc', 'Grath', 'Jean-Claude Van Damme']",-,90,kickboxer: vengeance,2016
724,5.3,"['Tanner Beard', 'Russell Quinn']","['Chip Baker', 'Tanner Beard', 'Danny Garcia']",This Grindhouse style Spaghetti Western shot and made to look like the classic European Westerns of the 1960s follows Billy Rodgers forced back to his old gun to hunt down outlaw Bobby Durango and gang after brutally murdering his wife.,80,6 bullets to hell,2016
725,5.7,Chris Wedge,"['Derek Connolly', 'Matthew Robinson', 'Jonathan Aibel']",-,104,monster trucks,2016
726,4.6,Stuart White,Stuart White,A Science Fiction adventure set in two different time-periods. An impending visit by extra-terrestrials is discovered by Government Agents. Ten years later we discover the outcome of the extra-terrestrial visit.,87,other world,2016
727,4.7,Warren P. Sonoda,"['Scott Crowell', 'Brett Granstaff', 'Chris Whaley']",A pastor and professional wrestler accepts a position at a struggling church where he helps the community both in his official capacity and as his alter ego The Saint.,105,the masked saint,2016
728,5.2,"['Greg De', 'Liso']","['Greg De', 'Liso', 'Peter Litvin']","A put upon, knife wielding vigilante, Hectic Knife protects the city from scum, baddies and a new super villain bent on world domination, Piggly Doctor.",82,hectic knife,2016
729,3.7,Peter Rochon Nicholas,Peter Rochon Nicholas,"Dean, a father desperate to provide for his family, is paid one million dollars to be hunted for seven days.",100,the hunt,2016
730,6.4,Jon M. Chu,"['Ed Solomon', 'Peter Chiarelli', 'Boaz Yakin']",-,129,now you see me 2,2016
731,5.2,Mike Mendez,"['Dan Berk', 'Robert Olsen']",-,83,don't kill it,2016
732,7.3,"['Tatsuya Oishi', 'Akiyuki Shinbô']","['Nisio Isin', 'Akiyuki ShinbôYukito Kizawa']",Follows Araragi's encounter with the vampire Kiss-shot Acerola-orion Heart-under-blade and his journey back into humanity from being a vampire.,64,kizumonogatari i: tekketsu-hen,2016
733,-,Aku Hietikko,Aku Hietikko,"An Alien planet has traveled across stars and is looming next to our own. The residents of this planet soon start a war to conquer Earth. The human civilization escapes to outer space with a giant colony ship. They send one man back to earth to face an impossible mission, to fight against aliens and take our home back.",-,exclusion,2016
734,4.8,Lance Kawas,"['Lance Kawas', 'Marc Prey']","When her sister is killed at the hands of sex traffickers, a young woman takes matters into her own hands, and avenges her sister's death.",90,paid in full,2016
735,3.4,Warren Sheppard,Warren Sheppard,"A young amateur fighter makes an enemy when he gets in between his next-door neighbor and her abusive ex-boyfriend, but to settle the fight he'll have to get back in the ring.",94,fight to the finish,2016
736,-,Ray Duran,Ray Duran,"Jaded traffic safety instructor, Ed, witnesses a fatal hit and run and the punks responsible want him dead.",65,buckle up punk!,2016
737,3.4,Jaime Falero,"['Joaquín Sánchez', 'Jaime Falero']",-,97,project 12: the bunker,2016
738,7.1,Gary Andrews,"['Gary Andrews', 'Chris Tinniswood']","Myths, Legends and Folklore of Britain re-told in 8 tales woven together by a storyteller",132,tales of albion,2016
739,5.1,Ben Burke,Ben Burke,An ordinary man takes revenge only to find it's made him the target of a major crime lord and his army of psychopaths and professional killers.,88,let it bleed,2016
740,4.0,"['Ricardo Arnaiz', 'Mike Kunkel', 'Raul Garcia']","['Ricardo Arnaiz', 'Juanjo Bargues', 'Dulce Belchez']",-,88,americano,2016
741,3.2,Daniel Zirilli,"['D. Glase Lomond', 'Tom Sizemore', 'Daniel Zirilli']",-,90,the asian connection,2016
742,3.9,Marc Hamill,Marc Hamill,"Danny's father, a pioneering research scientist, has disappeared. Suspecting foul-play, Danny goes undercover at the research centre where he worked. He soon discovers that there is something sinister at work. It becomes a race against time to save himself, his father and the entire planet! What stands in his way? Gangsters, toxic hobos, shady agents, clown killers, b... Leer todo",87,toxic apocalypse,2016
743,3.0,Nic Auerbach,"['Bo Bickle', 'David Marconi']",Two worlds collide when a wealthy financier returns home to find his country house has been occupied by squatters.,100,the contract,2016
744,2.8,David Maga,"['John Bush', 'David Maga']","While on a project outing in an abandoned military zone, five college students accidentally release a long kept secret weapon with a nightmarish purpose.",88,quadrant 9ev9,2016
745,5.4,Chuck Russell,"['Paul Sloan', 'Yvan Gauthier']",-,92,i am wrath,2016
746,4.4,Aaron Woodley,"['Aaron Woodley', 'Daniel Woo', 'Goran Delic']",-,91,spark: a space tail,2016
747,-,Adam Starks,Adam Starks,"The Journey to Aresmore follows the story of two 17 year old boys (Peter Townsend and Jack Cunningham) mysteriously taken into another world Known as Elithior. A world full of magic and mythical creatures, although they soon begin to realize that their story is unlike any fairytale. In order to get home, the two must make their way to the kingdom of Aresmore whilst hu... Leer todo",-,the journey to aresmore,2016
748,6.3,Kevin Reynolds,"['Kevin Reynolds', 'Paul Aiello']",-,107,risen,2016
749,4.1,Steven C. Miller,Scott Milam,-,99,submerged,2016
750,3.2,Andy Edwards,Andy Edwards,-,99,ibiza undead,2016
751,5.9,Babak Najafi,"['Creighton Rothenberger', 'Katrin Benedikt', 'Christian Gudegast']",-,99,london has fallen,2016
752,5.8,Adam Smith,Alastair Siddons,-,99,trespass against us,2016
753,-,Billy Surges,Billy Surges,"In the near future, a television corporation has developed the software to create an alternate universe. A man by the name of Bravo 1 lives within this alternate universe unknowingly, providing entertainment to a mass audience. The corporation and the creator of the universe are at a constant battle as to what is humane versus what is profitable. Under the assumption ... Leer todo",-,bravo 1,2016
754,4.3,Jeff L'Heureux,Jeff L'Heureux,"A one-time gangster and a former cop find themselves caught in the middle of an all out war between two crime syndicates, with their lives on the line.",125,shadow of the lotus,2016
755,7.3,"['Humberto Castro', 'Bryan G. Thompson']","['Humberto Castro', 'Bryan G. Thompson']","Two young undocumented immigrants are orphaned when their parents are murdered while crossing the U.S./Mexico border. As their lives progress, they fight to overcome extreme adversity, while clinging to the hope that the DREAM Act legislation will soon pass; offering them a legitimate path to citizenship.",88,el sueño,2016
756,4.8,Enrique Begné,"['Ted Perkins', 'Gabriel Ripstein', 'Enrique Begné']",-,101,compadres,2016
757,5.1,Jonnie Malachi,Jonnie Malachi,"A professional contract killer, haunted by visions of his violent past, spirals out of control. His work compromised as he reaches breaking point, he is forced to defend his family from his ruthless employers.",110,breakdown,2016
758,6.2,Louis Leterrier,"['Sacha Baron Cohen', 'Phil Johnston', 'Peter Baynham']",-,83,grimsby,2016
759,6.9,Bryan Singer,"['Simon Kinberg', 'Bryan Singer', 'Michael Dougherty']",-,144,x-men: apocalypse,2016
760,6.1,Edward Zwick,"['Richard Wenk', 'Edward Zwick', 'Marshall Herskovitz']",-,118,jack reacher: never go back,2016
761,6.2,"['Jim Lujan', 'Bill Plympton']",Jim Lujan,-,75,revengeance,2016
762,3.2,Daniel Zirilli,Dean Alexandrou,"Alex, stuck in a repeating loop of time, must navigate his way through the bustling streets of Bangkok with mysterious men on his heels trying to kill him. Parkour, martial arts, shoot outs and car flips all result in his death until the last loop.",85,time rush,2016
763,2.9,Leigh Scott,"['Barney Burman', 'Mark Burman', 'Leigh Scott']",Great white sharks bio-engineered to be the size of piranhas with the purpose of living in rich people's exotic aquariums terrorize New York City when they get into the water supply and do what great white sharks do best.,79,piranha sharks,2016
